respID,qID,altID,obsID,price,fuelEconomy,modelyear,powertrain,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas
2580,4,2,10320,35000,30,2017,Gas,Yes,0,15000,No Promotion,0,1
2580,4,3,10320,40000,0,2020,Electric,No,150,20000,Free,1,0
2581,1,1,10321,35000,20,2016,Gas,Yes,0,25000,No Promotion,0,1
2581,1,2,10321,30000,0,2015,Electric,No,100,20000,Discounted,1,0
2581,1,3,10321,30000,0,2016,Electric,No,250,45000,No Promotion,1,0
2581,2,1,10322,30000,25,2018,Gas,Yes,0,50000,No Promotion,0,1
2581,2,2,10322,10000,0,2015,Electric,Yes,150,30000,Discounted,1,0
2581,2,3,10322,45000,30,2018,Gas,Yes,0,40000,No Promotion,0,1
2581,3,1,10323,25000,20,2020,Gas,Yes,0,40000,No Promotion,0,1
2581,3,2,10323,30000,20,2018,Gas,Yes,0,25000,No Promotion,0,1
2581,3,3,10323,40000,30,2017,Gas,Yes,0,40000,No Promotion,0,1
2581,4,1,10324,20000,0,2016,Electric,Yes,150,50000,Discounted,1,0
2581,4,2,10324,35000,25,2019,Gas,No,0,10000,No Promotion,0,1
2581,4,3,10324,20000,25,2015,Gas,No,0,5000,No Promotion,0,1
2582,1,1,10325,40000,35,2019,Gas,Yes,0,25000,No Promotion,0,1
2582,1,2,10325,40000,0,2016,Electric,Yes,200,10000,Discounted,1,0
2582,1,3,10325,10000,0,2016,Electric,Yes,150,5000,Discounted,1,0
2582,2,1,10326,15000,0,2017,Electric,Yes,250,5000,No Promotion,1,0
2582,2,2,10326,15000,0,2020,Electric,Yes,100,30000,No Promotion,1,0
2582,2,3,10326,25000,25,2015,Gas,No,0,20000,No Promotion,0,1
2582,3,1,10327,45000,20,2017,Gas,No,0,30000,No Promotion,0,1
2582,3,2,10327,20000,30,2015,Gas,Yes,0,25000,No Promotion,0,1
2582,3,3,10327,50000,0,2015,Electric,No,200,15000,Discounted,1,0
2582,4,1,10328,25000,0,2016,Electric,No,100,35000,No Promotion,1,0
2582,4,2,10328,25000,20,2018,Gas,No,0,40000,No Promotion,0,1
2582,4,3,10328,40000,25,2017,Gas,No,0,30000,No Promotion,0,1
2583,1,1,10329,30000,0,2015,Electric,No,250,30000,No Promotion,1,0
2583,1,2,10329,25000,20,2016,Gas,No,0,45000,No Promotion,0,1
2583,1,3,10329,45000,0,2019,Electric,No,250,50000,Discounted,1,0
2583,2,1,10330,10000,0,2017,Electric,No,200,30000,No Promotion,1,0
2583,2,2,10330,15000,0,2017,Electric,No,250,25000,Discounted,1,0
2583,2,3,10330,15000,0,2015,Electric,Yes,200,45000,No Promotion,1,0
2583,3,1,10331,40000,0,2016,Electric,Yes,250,25000,Free,1,0
2583,3,2,10331,35000,0,2017,Electric,Yes,250,45000,No Promotion,1,0
2583,3,3,10331,10000,30,2020,Gas,No,0,20000,No Promotion,0,1
2583,4,1,10332,15000,0,2018,Electric,Yes,100,5000,Free,1,0
2583,4,2,10332,30000,0,2016,Electric,Yes,200,35000,No Promotion,1,0
2583,4,3,10332,20000,0,2017,Electric,Yes,150,10000,Discounted,1,0
2584,1,1,10333,40000,25,2019,Gas,Yes,0,15000,No Promotion,0,1
2584,1,2,10333,30000,20,2016,Gas,Yes,0,20000,No Promotion,0,1
2584,1,3,10333,35000,30,2015,Gas,No,0,40000,No Promotion,0,1
2584,2,1,10334,30000,15,2016,Gas,Yes,0,30000,No Promotion,0,1
2584,2,2,10334,40000,0,2017,Electric,No,100,30000,No Promotion,1,0
2584,2,3,10334,15000,25,2015,Gas,No,0,15000,No Promotion,0,1
2584,3,1,10335,25000,0,2019,Electric,No,100,15000,No Promotion,1,0
2584,3,2,10335,35000,35,2015,Gas,No,0,5000,No Promotion,0,1
2584,3,3,10335,45000,30,2018,Gas,Yes,0,35000,No Promotion,0,1
2584,4,1,10336,10000,20,2018,Gas,No,0,45000,No Promotion,0,1
2584,4,2,10336,20000,0,2019,Electric,No,250,5000,No Promotion,1,0
2584,4,3,10336,30000,0,2020,Electric,No,250,15000,Discounted,1,0
2585,1,1,10337,10000,0,2017,Electric,No,150,15000,No Promotion,1,0
2585,1,2,10337,25000,20,2017,Gas,Yes,0,10000,No Promotion,0,1
2585,1,3,10337,20000,20,2015,Gas,Yes,0,5000,No Promotion,0,1
2585,2,1,10338,15000,0,2018,Electric,Yes,150,30000,Discounted,1,0
2585,2,2,10338,25000,0,2015,Electric,No,250,30000,Free,1,0
2585,2,3,10338,20000,0,2019,Electric,Yes,150,50000,Free,1,0
2585,3,1,10339,15000,0,2017,Electric,No,150,20000,Free,1,0
2585,3,2,10339,20000,35,2016,Gas,Yes,0,50000,No Promotion,0,1
2585,3,3,10339,10000,0,2018,Electric,No,200,40000,No Promotion,1,0
2585,4,1,10340,45000,15,2017,Gas,Yes,0,35000,No Promotion,0,1
2585,4,2,10340,25000,20,2017,Gas,Yes,0,25000,No Promotion,0,1
2585,4,3,10340,50000,0,2019,Electric,No,200,15000,Discounted,1,0
2586,1,1,10341,45000,0,2018,Electric,No,150,15000,No Promotion,1,0
2586,1,2,10341,20000,15,2016,Gas,No,0,45000,No Promotion,0,1
2586,1,3,10341,20000,25,2018,Gas,Yes,0,35000,No Promotion,0,1
2586,2,1,10342,40000,0,2020,Electric,No,200,25000,Free,1,0
2586,2,2,10342,45000,30,2016,Gas,No,0,30000,No Promotion,0,1
2586,2,3,10342,30000,30,2015,Gas,Yes,0,10000,No Promotion,0,1
2586,3,1,10343,10000,0,2019,Electric,Yes,150,20000,Free,1,0
2586,3,2,10343,20000,15,2015,Gas,No,0,45000,No Promotion,0,1
2586,3,3,10343,10000,0,2017,Electric,No,100,50000,No Promotion,1,0
2586,4,1,10344,40000,0,2017,Electric,Yes,100,50000,No Promotion,1,0
2586,4,2,10344,15000,25,2017,Gas,No,0,40000,No Promotion,0,1
2586,4,3,10344,25000,0,2018,Electric,Yes,150,15000,No Promotion,1,0
2587,1,1,10345,10000,0,2020,Electric,Yes,250,15000,No Promotion,1,0
2587,1,2,10345,25000,0,2017,Electric,Yes,200,20000,Discounted,1,0
2587,1,3,10345,40000,20,2019,Gas,Yes,0,20000,No Promotion,0,1
2587,2,1,10346,30000,0,2015,Electric,Yes,150,25000,Free,1,0
2587,2,2,10346,35000,0,2017,Electric,Yes,250,50000,Free,1,0
2587,2,3,10346,10000,0,2018,Electric,No,150,45000,Discounted,1,0
2587,3,1,10347,25000,0,2020,Electric,Yes,200,40000,No Promotion,1,0
2587,3,2,10347,15000,0,2019,Electric,Yes,200,5000,Free,1,0
2587,3,3,10347,15000,0,2019,Electric,Yes,250,10000,Free,1,0
2587,4,1,10348,10000,30,2019,Gas,No,0,50000,No Promotion,0,1
2587,4,2,10348,15000,0,2018,Electric,No,250,35000,Discounted,1,0
2587,4,3,10348,30000,30,2019,Gas,No,0,45000,No Promotion,0,1
2588,1,1,10349,50000,35,2016,Gas,No,0,10000,No Promotion,0,1
2588,1,2,10349,50000,15,2019,Gas,No,0,5000,No Promotion,0,1
2588,1,3,10349,10000,0,2016,Electric,No,150,50000,Free,1,0
2588,2,1,10350,15000,20,2018,Gas,No,0,10000,No Promotion,0,1
2588,2,2,10350,45000,30,2019,Gas,No,0,5000,No Promotion,0,1
2588,2,3,10350,35000,0,2017,Electric,Yes,200,45000,Free,1,0
2588,3,1,10351,50000,0,2016,Electric,Yes,200,40000,No Promotion,1,0
2588,3,2,10351,45000,0,2018,Electric,Yes,200,15000,No Promotion,1,0
2588,3,3,10351,25000,0,2016,Electric,No,250,40000,Free,1,0
2588,4,1,10352,35000,15,2018,Gas,Yes,0,15000,No Promotion,0,1
2588,4,2,10352,25000,0,2016,Electric,Yes,200,50000,Discounted,1,0
2588,4,3,10352,50000,20,2020,Gas,Yes,0,40000,No Promotion,0,1
2589,1,1,10353,25000,0,2019,Electric,No,100,50000,Free,1,0
2589,1,2,10353,25000,0,2017,Electric,No,250,50000,Free,1,0
2589,1,3,10353,15000,15,2020,Gas,No,0,5000,No Promotion,0,1
2589,2,1,10354,50000,0,2016,Electric,Yes,150,35000,No Promotion,1,0
2589,2,2,10354,20000,0,2020,Electric,Yes,150,30000,Free,1,0
2589,2,3,10354,35000,0,2018,Electric,No,100,40000,No Promotion,1,0
2589,3,1,10355,50000,0,2019,Electric,No,150,35000,Discounted,1,0
2589,3,2,10355,20000,25,2020,Gas,Yes,0,50000,No Promotion,0,1
2589,3,3,10355,40000,0,2018,Electric,No,200,35000,Free,1,0
2589,4,1,10356,25000,15,2018,Gas,No,0,15000,No Promotion,0,1
2589,4,2,10356,50000,0,2015,Electric,No,250,30000,Free,1,0
2589,4,3,10356,20000,0,2015,Electric,Yes,100,40000,No Promotion,1,0
2590,1,1,10357,15000,0,2017,Electric,Yes,150,40000,No Promotion,1,0
2590,1,2,10357,30000,0,2019,Electric,No,150,10000,Discounted,1,0
2590,1,3,10357,20000,0,2019,Electric,No,150,20000,Discounted,1,0
2590,2,1,10358,35000,0,2018,Electric,No,250,5000,Free,1,0
2590,2,2,10358,35000,15,2016,Gas,Yes,0,15000,No Promotion,0,1
2590,2,3,10358,30000,20,2017,Gas,Yes,0,45000,No Promotion,0,1
2590,3,1,10359,50000,30,2020,Gas,Yes,0,20000,No Promotion,0,1
2590,3,2,10359,50000,30,2015,Gas,No,0,50000,No Promotion,0,1
2590,3,3,10359,50000,0,2018,Electric,Yes,200,40000,Discounted,1,0
2590,4,1,10360,10000,0,2017,Electric,Yes,150,5000,Free,1,0
2590,4,2,10360,25000,15,2020,Gas,No,0,20000,No Promotion,0,1
2590,4,3,10360,10000,25,2020,Gas,Yes,0,15000,No Promotion,0,1
2591,1,1,10361,25000,0,2016,Electric,Yes,200,15000,Free,1,0
2591,1,2,10361,20000,0,2018,Electric,Yes,250,50000,No Promotion,1,0
2591,1,3,10361,10000,20,2015,Gas,No,0,15000,No Promotion,0,1
2591,2,1,10362,35000,0,2017,Electric,No,100,45000,Free,1,0
2591,2,2,10362,35000,0,2018,Electric,Yes,250,20000,No Promotion,1,0
2591,2,3,10362,45000,0,2017,Electric,Yes,100,50000,No Promotion,1,0
2591,3,1,10363,45000,35,2017,Gas,Yes,0,15000,No Promotion,0,1
2591,3,2,10363,15000,20,2019,Gas,Yes,0,10000,No Promotion,0,1
2591,3,3,10363,20000,0,2018,Electric,Yes,150,25000,Free,1,0
2591,4,1,10364,25000,25,2019,Gas,No,0,50000,No Promotion,0,1
2591,4,2,10364,15000,15,2018,Gas,Yes,0,25000,No Promotion,0,1
2591,4,3,10364,50000,0,2017,Electric,Yes,200,20000,No Promotion,1,0
2592,1,1,10365,15000,20,2019,Gas,Yes,0,40000,No Promotion,0,1
2592,1,2,10365,10000,0,2016,Electric,No,100,45000,Discounted,1,0
2592,1,3,10365,40000,0,2016,Electric,No,100,5000,Discounted,1,0
2592,2,1,10366,25000,25,2017,Gas,No,0,20000,No Promotion,0,1
2592,2,2,10366,35000,0,2019,Electric,Yes,100,15000,Discounted,1,0
2592,2,3,10366,50000,20,2016,Gas,Yes,0,15000,No Promotion,0,1
2592,3,1,10367,45000,0,2015,Electric,No,250,50000,No Promotion,1,0
2592,3,2,10367,15000,0,2020,Electric,No,100,35000,Discounted,1,0
2592,3,3,10367,30000,25,2019,Gas,No,0,30000,No Promotion,0,1
2592,4,1,10368,20000,15,2020,Gas,Yes,0,15000,No Promotion,0,1
2592,4,2,10368,50000,15,2017,Gas,Yes,0,25000,No Promotion,0,1
2592,4,3,10368,25000,15,2018,Gas,No,0,45000,No Promotion,0,1
2593,1,1,10369,25000,15,2015,Gas,No,0,45000,No Promotion,0,1
2593,1,2,10369,20000,0,2018,Electric,No,250,25000,No Promotion,1,0
2593,1,3,10369,40000,30,2016,Gas,Yes,0,25000,No Promotion,0,1
2593,2,1,10370,20000,30,2015,Gas,Yes,0,50000,No Promotion,0,1
2593,2,2,10370,50000,35,2020,Gas,Yes,0,10000,No Promotion,0,1
2593,2,3,10370,50000,15,2016,Gas,Yes,0,25000,No Promotion,0,1
2593,3,1,10371,50000,35,2016,Gas,No,0,5000,No Promotion,0,1
2593,3,2,10371,25000,0,2017,Electric,Yes,200,25000,Free,1,0
2593,3,3,10371,50000,0,2016,Electric,Yes,150,20000,No Promotion,1,0
2593,4,1,10372,30000,25,2018,Gas,No,0,10000,No Promotion,0,1
2593,4,2,10372,35000,0,2017,Electric,No,100,10000,Free,1,0
2593,4,3,10372,50000,0,2016,Electric,No,150,45000,Free,1,0
2594,1,1,10373,20000,0,2016,Electric,Yes,250,25000,No Promotion,1,0
2594,1,2,10373,20000,0,2016,Electric,Yes,200,50000,No Promotion,1,0
2594,1,3,10373,15000,0,2019,Electric,No,200,20000,No Promotion,1,0
2594,2,1,10374,40000,20,2015,Gas,No,0,45000,No Promotion,0,1
2594,2,2,10374,30000,0,2018,Electric,No,200,40000,Free,1,0
2594,2,3,10374,20000,25,2015,Gas,Yes,0,10000,No Promotion,0,1
2594,3,1,10375,20000,0,2019,Electric,Yes,200,5000,Free,1,0
2594,3,2,10375,15000,0,2017,Electric,No,200,20000,Discounted,1,0
2594,3,3,10375,40000,15,2015,Gas,Yes,0,40000,No Promotion,0,1
2594,4,1,10376,15000,30,2016,Gas,No,0,45000,No Promotion,0,1
2594,4,2,10376,45000,0,2015,Electric,No,200,45000,No Promotion,1,0
2594,4,3,10376,30000,20,2019,Gas,No,0,15000,No Promotion,0,1
2595,1,1,10377,15000,0,2015,Electric,No,250,35000,Free,1,0
2595,1,2,10377,50000,0,2018,Electric,No,100,15000,Free,1,0
2595,1,3,10377,20000,35,2019,Gas,Yes,0,30000,No Promotion,0,1
2595,2,1,10378,25000,25,2019,Gas,Yes,0,50000,No Promotion,0,1
2595,2,2,10378,15000,0,2017,Electric,No,150,20000,No Promotion,1,0
2595,2,3,10378,20000,25,2016,Gas,No,0,30000,No Promotion,0,1
2595,3,1,10379,30000,25,2020,Gas,No,0,5000,No Promotion,0,1
2595,3,2,10379,40000,25,2020,Gas,Yes,0,20000,No Promotion,0,1
2595,3,3,10379,15000,0,2019,Electric,No,200,25000,No Promotion,1,0
2595,4,1,10380,30000,20,2016,Gas,No,0,45000,No Promotion,0,1
2595,4,2,10380,20000,0,2017,Electric,Yes,150,5000,No Promotion,1,0
2595,4,3,10380,45000,0,2019,Electric,Yes,250,25000,Discounted,1,0
2596,1,1,10381,30000,25,2020,Gas,Yes,0,20000,No Promotion,0,1
2596,1,2,10381,20000,0,2019,Electric,Yes,100,20000,No Promotion,1,0
2596,1,3,10381,40000,35,2020,Gas,No,0,40000,No Promotion,0,1
2596,2,1,10382,45000,0,2017,Electric,No,200,20000,Free,1,0
2596,2,2,10382,30000,25,2018,Gas,No,0,5000,No Promotion,0,1
2596,2,3,10382,30000,0,2016,Electric,No,250,15000,Discounted,1,0
2596,3,1,10383,20000,0,2016,Electric,Yes,100,45000,Discounted,1,0
2596,3,2,10383,30000,30,2017,Gas,No,0,30000,No Promotion,0,1
2596,3,3,10383,50000,20,2018,Gas,No,0,10000,No Promotion,0,1
2596,4,1,10384,45000,30,2016,Gas,Yes,0,50000,No Promotion,0,1
2596,4,2,10384,35000,0,2019,Electric,No,200,45000,No Promotion,1,0
2596,4,3,10384,35000,0,2017,Electric,Yes,100,45000,No Promotion,1,0
2597,1,1,10385,25000,0,2020,Electric,No,100,30000,Discounted,1,0
2597,1,2,10385,25000,25,2017,Gas,Yes,0,15000,No Promotion,0,1
2597,1,3,10385,40000,15,2020,Gas,Yes,0,35000,No Promotion,0,1
2597,2,1,10386,15000,25,2019,Gas,No,0,40000,No Promotion,0,1
2597,2,2,10386,25000,0,2017,Electric,Yes,250,30000,No Promotion,1,0
2597,2,3,10386,25000,35,2017,Gas,Yes,0,40000,No Promotion,0,1
2597,3,1,10387,50000,15,2015,Gas,No,0,10000,No Promotion,0,1
2597,3,2,10387,35000,20,2019,Gas,No,0,20000,No Promotion,0,1
2597,3,3,10387,50000,15,2016,Gas,Yes,0,50000,No Promotion,0,1
2597,4,1,10388,25000,0,2016,Electric,Yes,200,35000,Discounted,1,0
2597,4,2,10388,35000,35,2020,Gas,No,0,15000,No Promotion,0,1
2597,4,3,10388,15000,25,2020,Gas,Yes,0,10000,No Promotion,0,1
2598,1,1,10389,20000,0,2016,Electric,Yes,200,40000,Free,1,0
2598,1,2,10389,25000,15,2017,Gas,No,0,50000,No Promotion,0,1
2598,1,3,10389,20000,15,2015,Gas,Yes,0,25000,No Promotion,0,1
2598,2,1,10390,30000,15,2020,Gas,Yes,0,5000,No Promotion,0,1
2598,2,2,10390,35000,20,2019,Gas,Yes,0,20000,No Promotion,0,1
2598,2,3,10390,50000,30,2016,Gas,No,0,35000,No Promotion,0,1
2598,3,1,10391,15000,0,2019,Electric,No,150,5000,No Promotion,1,0
2598,3,2,10391,45000,0,2016,Electric,Yes,200,45000,Discounted,1,0
2598,3,3,10391,25000,30,2017,Gas,No,0,45000,No Promotion,0,1
2598,4,1,10392,45000,0,2019,Electric,No,100,20000,Discounted,1,0
2598,4,2,10392,25000,0,2019,Electric,No,250,35000,No Promotion,1,0
2598,4,3,10392,50000,0,2020,Electric,Yes,200,40000,No Promotion,1,0
2599,1,1,10393,15000,25,2015,Gas,Yes,0,40000,No Promotion,0,1
2599,1,2,10393,45000,0,2016,Electric,No,250,35000,Discounted,1,0
2599,1,3,10393,50000,25,2020,Gas,No,0,20000,No Promotion,0,1
2599,2,1,10394,40000,0,2019,Electric,No,250,50000,No Promotion,1,0
2599,2,2,10394,15000,20,2017,Gas,Yes,0,30000,No Promotion,0,1
2599,2,3,10394,45000,20,2016,Gas,No,0,20000,No Promotion,0,1
2599,3,1,10395,50000,35,2019,Gas,Yes,0,20000,No Promotion,0,1
2599,3,2,10395,45000,0,2017,Electric,No,100,40000,Free,1,0
2599,3,3,10395,40000,25,2020,Gas,Yes,0,5000,No Promotion,0,1
2599,4,1,10396,30000,15,2020,Gas,Yes,0,40000,No Promotion,0,1
2599,4,2,10396,10000,30,2018,Gas,No,0,35000,No Promotion,0,1
2599,4,3,10396,20000,0,2019,Electric,No,150,30000,Free,1,0
2600,1,1,10397,20000,0,2017,Electric,Yes,250,20000,Discounted,1,0
2600,1,2,10397,50000,15,2017,Gas,No,0,40000,No Promotion,0,1
2600,1,3,10397,25000,15,2019,Gas,Yes,0,45000,No Promotion,0,1
2600,2,1,10398,30000,0,2020,Electric,No,250,45000,No Promotion,1,0
2600,2,2,10398,40000,20,2018,Gas,Yes,0,40000,No Promotion,0,1
2600,2,3,10398,35000,0,2020,Electric,No,250,10000,No Promotion,1,0
2600,3,1,10399,30000,0,2015,Electric,Yes,150,25000,Free,1,0
2600,3,2,10399,30000,0,2019,Electric,No,100,45000,No Promotion,1,0
2600,3,3,10399,25000,15,2015,Gas,Yes,0,15000,No Promotion,0,1
2600,4,1,10400,50000,25,2017,Gas,Yes,0,25000,No Promotion,0,1
2600,4,2,10400,25000,25,2017,Gas,Yes,0,5000,No Promotion,0,1
2600,4,3,10400,30000,0,2017,Electric,No,100,10000,Discounted,1,0
2601,1,1,10401,30000,0,2020,Electric,Yes,150,10000,No Promotion,1,0
2601,1,2,10401,40000,0,2020,Electric,No,150,50000,Discounted,1,0
2601,1,3,10401,30000,20,2020,Gas,No,0,10000,No Promotion,0,1
2601,2,1,10402,25000,0,2019,Electric,No,250,40000,No Promotion,1,0
2601,2,2,10402,35000,0,2015,Electric,No,100,20000,Discounted,1,0
2601,2,3,10402,30000,35,2016,Gas,No,0,50000,No Promotion,0,1
2601,3,1,10403,10000,0,2020,Electric,Yes,250,40000,No Promotion,1,0
2601,3,2,10403,40000,0,2018,Electric,No,250,30000,Free,1,0
2601,3,3,10403,40000,0,2016,Electric,Yes,150,15000,Discounted,1,0
2601,4,1,10404,25000,0,2020,Electric,Yes,150,20000,Free,1,0
2601,4,2,10404,15000,0,2019,Electric,Yes,150,45000,Free,1,0
2601,4,3,10404,15000,0,2017,Electric,Yes,250,15000,Free,1,0
2602,1,1,10405,30000,20,2019,Gas,No,0,40000,No Promotion,0,1
2602,1,2,10405,45000,0,2016,Electric,Yes,100,30000,Free,1,0
2602,1,3,10405,35000,15,2016,Gas,Yes,0,40000,No Promotion,0,1
2602,2,1,10406,30000,20,2016,Gas,No,0,20000,No Promotion,0,1
2602,2,2,10406,40000,15,2018,Gas,Yes,0,5000,No Promotion,0,1
2602,2,3,10406,20000,30,2017,Gas,Yes,0,25000,No Promotion,0,1
2602,3,1,10407,45000,25,2018,Gas,Yes,0,30000,No Promotion,0,1
2602,3,2,10407,15000,30,2020,Gas,No,0,50000,No Promotion,0,1
2602,3,3,10407,45000,35,2018,Gas,Yes,0,25000,No Promotion,0,1
2602,4,1,10408,50000,0,2016,Electric,No,250,35000,No Promotion,1,0
2602,4,2,10408,20000,0,2017,Electric,No,250,15000,Discounted,1,0
2602,4,3,10408,40000,0,2015,Electric,No,250,15000,No Promotion,1,0
2603,1,1,10409,50000,0,2020,Electric,No,100,35000,Discounted,1,0
2603,1,2,10409,35000,0,2020,Electric,No,100,20000,No Promotion,1,0
2603,1,3,10409,20000,0,2016,Electric,Yes,250,15000,Discounted,1,0
2603,2,1,10410,25000,25,2020,Gas,Yes,0,30000,No Promotion,0,1
2603,2,2,10410,20000,0,2017,Electric,Yes,250,30000,No Promotion,1,0
2603,2,3,10410,10000,35,2018,Gas,Yes,0,10000,No Promotion,0,1
2603,3,1,10411,35000,25,2018,Gas,Yes,0,45000,No Promotion,0,1
2603,3,2,10411,25000,0,2019,Electric,Yes,250,10000,Discounted,1,0
2603,3,3,10411,15000,0,2018,Electric,No,100,20000,Discounted,1,0
2603,4,1,10412,30000,0,2017,Electric,Yes,100,50000,No Promotion,1,0
2603,4,2,10412,20000,0,2020,Electric,Yes,100,5000,Discounted,1,0
2603,4,3,10412,15000,35,2017,Gas,No,0,35000,No Promotion,0,1
2604,1,1,10413,20000,15,2020,Gas,Yes,0,10000,No Promotion,0,1
2604,1,2,10413,25000,0,2017,Electric,No,100,35000,Discounted,1,0
2604,1,3,10413,15000,0,2019,Electric,No,100,50000,Discounted,1,0
2604,2,1,10414,10000,15,2018,Gas,No,0,40000,No Promotion,0,1
2604,2,2,10414,10000,0,2020,Electric,No,200,25000,No Promotion,1,0
2604,2,3,10414,35000,0,2018,Electric,Yes,100,35000,Discounted,1,0
2604,3,1,10415,45000,0,2020,Electric,No,100,5000,No Promotion,1,0
2604,3,2,10415,30000,0,2017,Electric,No,200,40000,Discounted,1,0
2604,3,3,10415,35000,15,2017,Gas,No,0,50000,No Promotion,0,1
2604,4,1,10416,20000,35,2015,Gas,Yes,0,10000,No Promotion,0,1
2604,4,2,10416,20000,0,2018,Electric,Yes,150,25000,No Promotion,1,0
2604,4,3,10416,45000,0,2015,Electric,Yes,100,30000,No Promotion,1,0
2605,1,1,10417,45000,0,2018,Electric,No,150,35000,Free,1,0
2605,1,2,10417,45000,30,2019,Gas,No,0,45000,No Promotion,0,1
2605,1,3,10417,25000,0,2018,Electric,Yes,150,35000,Free,1,0
2605,2,1,10418,35000,0,2015,Electric,No,200,15000,Discounted,1,0
2605,2,2,10418,15000,0,2018,Electric,No,200,30000,No Promotion,1,0
2605,2,3,10418,40000,30,2018,Gas,Yes,0,10000,No Promotion,0,1
2605,3,1,10419,50000,0,2015,Electric,Yes,200,25000,Discounted,1,0
2605,3,2,10419,30000,15,2016,Gas,No,0,20000,No Promotion,0,1
2605,3,3,10419,15000,20,2016,Gas,No,0,10000,No Promotion,0,1
2605,4,1,10420,20000,25,2019,Gas,No,0,25000,No Promotion,0,1
2605,4,2,10420,25000,20,2016,Gas,Yes,0,25000,No Promotion,0,1
2605,4,3,10420,10000,0,2018,Electric,No,150,20000,Free,1,0
2606,1,1,10421,10000,15,2016,Gas,Yes,0,20000,No Promotion,0,1
2606,1,2,10421,15000,35,2016,Gas,No,0,45000,No Promotion,0,1
2606,1,3,10421,50000,0,2018,Electric,No,250,30000,Discounted,1,0
2606,2,1,10422,15000,0,2015,Electric,Yes,100,40000,Free,1,0
2606,2,2,10422,30000,30,2018,Gas,No,0,15000,No Promotion,0,1
2606,2,3,10422,20000,0,2016,Electric,No,100,5000,No Promotion,1,0
2606,3,1,10423,50000,0,2016,Electric,Yes,100,10000,Free,1,0
2606,3,2,10423,45000,0,2015,Electric,Yes,100,30000,No Promotion,1,0
2606,3,3,10423,30000,30,2017,Gas,Yes,0,40000,No Promotion,0,1
2606,4,1,10424,30000,30,2020,Gas,No,0,15000,No Promotion,0,1
2606,4,2,10424,40000,0,2017,Electric,No,200,45000,Discounted,1,0
2606,4,3,10424,45000,25,2015,Gas,Yes,0,40000,No Promotion,0,1
2607,1,1,10425,45000,25,2015,Gas,No,0,10000,No Promotion,0,1
2607,1,2,10425,10000,15,2015,Gas,No,0,10000,No Promotion,0,1
2607,1,3,10425,25000,0,2018,Electric,Yes,150,50000,Free,1,0
2607,2,1,10426,30000,25,2019,Gas,No,0,15000,No Promotion,0,1
2607,2,2,10426,20000,0,2015,Electric,No,100,30000,Free,1,0
2607,2,3,10426,40000,0,2018,Electric,Yes,100,20000,No Promotion,1,0
2607,3,1,10427,50000,0,2020,Electric,Yes,150,15000,No Promotion,1,0
2607,3,2,10427,25000,25,2019,Gas,Yes,0,10000,No Promotion,0,1
2607,3,3,10427,35000,0,2015,Electric,Yes,100,45000,Free,1,0
2607,4,1,10428,40000,0,2018,Electric,Yes,100,20000,Discounted,1,0
2607,4,2,10428,30000,0,2018,Electric,Yes,100,25000,No Promotion,1,0
2607,4,3,10428,45000,0,2016,Electric,Yes,100,20000,Discounted,1,0
2608,1,1,10429,50000,20,2018,Gas,Yes,0,15000,No Promotion,0,1
2608,1,2,10429,50000,35,2016,Gas,Yes,0,5000,No Promotion,0,1
2608,1,3,10429,45000,0,2016,Electric,Yes,150,35000,Discounted,1,0
2608,2,1,10430,45000,0,2017,Electric,No,250,35000,Discounted,1,0
2608,2,2,10430,45000,20,2015,Gas,No,0,45000,No Promotion,0,1
2608,2,3,10430,45000,0,2017,Electric,Yes,100,15000,Free,1,0
2608,3,1,10431,40000,35,2019,Gas,Yes,0,5000,No Promotion,0,1
2608,3,2,10431,35000,0,2016,Electric,No,250,35000,No Promotion,1,0
2608,3,3,10431,25000,35,2018,Gas,Yes,0,35000,No Promotion,0,1
2608,4,1,10432,45000,30,2016,Gas,Yes,0,50000,No Promotion,0,1
2608,4,2,10432,25000,25,2019,Gas,No,0,35000,No Promotion,0,1
2608,4,3,10432,10000,30,2017,Gas,No,0,35000,No Promotion,0,1
2609,1,1,10433,30000,0,2017,Electric,No,150,30000,Free,1,0
2609,1,2,10433,50000,35,2017,Gas,Yes,0,35000,No Promotion,0,1
2609,1,3,10433,50000,35,2015,Gas,No,0,10000,No Promotion,0,1
2609,2,1,10434,40000,0,2020,Electric,No,250,20000,No Promotion,1,0
2609,2,2,10434,25000,0,2017,Electric,Yes,200,40000,Free,1,0
2609,2,3,10434,15000,0,2015,Electric,Yes,250,40000,No Promotion,1,0
2609,3,1,10435,40000,0,2019,Electric,Yes,100,15000,Discounted,1,0
2609,3,2,10435,45000,15,2019,Gas,Yes,0,20000,No Promotion,0,1
2609,3,3,10435,50000,0,2017,Electric,Yes,250,15000,Free,1,0
2609,4,1,10436,40000,15,2018,Gas,No,0,50000,No Promotion,0,1
2609,4,2,10436,40000,35,2016,Gas,Yes,0,50000,No Promotion,0,1
2609,4,3,10436,25000,0,2015,Electric,Yes,100,15000,Discounted,1,0
2610,1,1,10437,30000,0,2020,Electric,No,200,10000,No Promotion,1,0
2610,1,2,10437,10000,0,2018,Electric,Yes,250,30000,No Promotion,1,0
2610,1,3,10437,40000,0,2020,Electric,No,150,35000,Discounted,1,0
